Mod:Item:MetaData, Localized Name
thaumicaugmentation:thaumium_robes_chestplate, 秘术师法袍
thaumicaugmentation:thaumium_robes_leggings, 秘术师护腿
thaumicaugmentation:celestial_observer_placer, 天象瞭望镜
thaumicwonders:placeholder_obsidian, 催化室
thaumicwonders:vishroom_crop, 纤毛姑
thaumicwonders:coalescence_matrix, 聚合矩阵
thaumicwonders:creative_essentia_jar, 创造模式源质罐子
thaumicwonders:catalyzation_chamber, 催化室
thaumicwonders:cinderpearl_crop, 火焰草
thaumicwonders:primordial_accelerator_tunnel, 元始加速轨道
thaumicwonders:primordial_accelerator, 元始加速器
thaumicwonders:meaty_orb, 嗜肉之球
thaumicwonders:everburning_urn, 永燃之瓮
thaumicwonders:placeholder_void_metal_block, 元始积聚室
thaumicwonders:portal_generator, 传送门生成器
thaumicwonders:flux_distiller, 咒波蒸馏器
thaumicwonders:shimmerleaf_crop, 水银花
thaumicwonders:portal_anchor, 传送锚
thaumicwonders:placeholder_arcane_stone, 催化室
thaumicwonders:inspiration_engine, 灵感引擎
thaumicwonders:flux_capacitor, 咒波容器
thaumicwonders:primordial_accelerator_terminus, 元始加速冲撞终端
thaumicwonders:alkahest_vat, 万能溶剂之锅
thaumicwonders:madness_engine, 疯狂引擎
thaumicwonders:coalescence_matrix_precursor, 聚合矩阵
thaumicwonders:void_beacon, 虚空信标
thaumicwonders:placeholder_thaumium_block, 元始积聚室
thaumicwonders:meteorb, 气象之球
thaumicwonders:ore_diviner, 矿石探测器
thaumicwonders:primordial_accretion_chamber, 元始积聚室
thaumicwonders:dimensional_ripper, 维度撕裂器
thaumicwonders:placeholder_adv_alch_construct, 元始积聚室
thaumicwonders:hexamite, 乌洛托品（魔法版01型）
thaumicwonders:disjunction_cloth, 驱魔之布
thaumicwonders:primal_destroyer, 元始毁灭者
thaumicwonders:flying_carpet, 飞毯
thaumicwonders:timewinder, 扭时之钟
thaumicwonders:alchemist_stone, 炼金术士之石
thaumicwonders:transmuter_stone, 转化之石
thaumicwonders:eldritch_cluster:0, 奇异铁矿矿簇
thaumicwonders:eldritch_cluster:1, 奇异金矿矿簇
thaumicwonders:eldritch_cluster:2, 奇异铜矿矿簇
thaumicwonders:eldritch_cluster:3, 奇异锡矿矿簇
thaumicwonders:eldritch_cluster:4, 奇异银矿矿簇
thaumicwonders:eldritch_cluster:5, 奇异铅矿矿簇
thaumicwonders:eldritch_cluster:6, 奇异朱砂矿簇
thaumicwonders:eldritch_cluster:7, 奇异石英矿簇
thaumicwonders:eldritch_cluster:8, 奇异虚空矿簇
thaumicwonders:alienist_stone, 异形之石
thaumicwonders:void_fortress_helm, 虚空要塞头盔
thaumicwonders:void_fortress_chest, 虚空要塞胸甲
thaumicwonders:void_fortress_legs, 虚空要塞护腿
thaumicwonders:structure_diviner, 建筑探测仪
thaumicwonders:night_vision_goggles, 夜视仪
thaumicwonders:cleansing_charm, 洁净之辉
thaumicwonders:bone_bow, 骨弓
thaumicwonders:primal_arrow:0, 风之矢
thaumicwonders:primal_arrow:1, 地之矢
thaumicwonders:primal_arrow:2, 火之矢
thaumicwonders:primal_arrow:3, 水之矢
thaumicwonders:primal_arrow:4, 秩序矢
thaumicwonders:primal_arrow:5, 混沌矢
thaumicwonders:primordial_grain, 元始晶粒
thaumicwonders:shimmerleaf_seed, 水银花种子
thaumicwonders:cinderpearl_seed, 火焰草种子
thaumicwonders:vishroom_spore, 纤毛菇孢子
thaumicwonders:panacea:0, 纯洁之果
thaumicwonders:panacea:1, 圣洁之果
thaumicwonders:lethe_water, 遗忘之水
tcomplement:materials:0, 石桶
tcomplement:materials:1, 高炉砖
tcomplement:materials:6, iChisel附加板
tcomplement:materials:10, 钢锭
tcomplement:materials:20, 钢粒
tcomplement:cast:0, 桶铸模
tcomplement:cast_clay:0, 桶粘土铸模
tcomplement:edibles:10, 牛奶巧克力锭
tcomplement:edibles:11, 黑巧克力锭
tcomplement:edibles:20, 牛奶巧克力块
tcomplement:edibles:21, 黑巧克力块
tcomplement:edibles:30, 可可脂
tcomplement:melter:0, 微缩冶炼炉
tcomplement:melter:8, 焦黑加热器
tcomplement:alloy_tank:0, 合金储罐
tcomplement:manyullyn_helmet, 玛玉灵头盔
tcomplement:manyullyn_chestplate, 玛玉灵胸甲
tcomplement:manyullyn_leggings, 玛玉灵护腿
tcomplement:manyullyn_boots, 玛玉灵靴子
tcomplement:knightslime_helmet, 骑士史莱姆头盔
tcomplement:knightslime_chestplate, 骑士史莱姆胸甲
tcomplement:knightslime_leggings, 骑士史莱姆护腿
tcomplement:knightslime_boots, 骑士史莱姆靴子
tcomplement:steel_helmet, 钢头盔
tcomplement:steel_chestplate, 钢胸甲
tcomplement:steel_leggings, 钢护腿
tcomplement:steel_boots, 钢靴子
tcomplement:storage:0, 木碳块
tcomplement:storage:1, 钢块
tcomplement:high_oven_controller:0, 高炉控制器
tcomplement:scorched_faucet:0, 高炉浇注口
tcomplement:scorched_channel:0, 高炉浇注道
tcomplement:scorched_casting:0, 高炉浇筑台
tcomplement:scorched_casting:1, 高炉浇筑盆
tcomplement:high_oven_io:0, 高炉排液口
tcomplement:high_oven_io:1, 高炉金属输入口
tcomplement:high_oven_io:2, 高炉材料输入口
tcomplement:scorched_block:0, 高炉石头
tcomplement:scorched_block:1, 高炉圆石
tcomplement:scorched_block:2, 高炉盖板石
tcomplement:scorched_block:3, 高炉石砖
tcomplement:scorched_block:4, 裂纹高炉石砖
tcomplement:scorched_block:5, 平滑高炉石砖
tcomplement:scorched_block:6, 錾制高炉石砖
tcomplement:scorched_block:7, 高炉铺路石
tcomplement:scorched_block:8, 高炉雕琢石砖块
tcomplement:scorched_block:9, 三角纹高炉石砖
tcomplement:scorched_block:10, 细纹高炉石砖
tcomplement:scorched_block:11, 高炉瓷砖
tcomplement:scorched_slab:0, 高炉石头台阶
tcomplement:scorched_slab:1, 高炉圆石台阶
tcomplement:scorched_slab:2, 高炉盖板石台阶
tcomplement:scorched_slab:3, 高炉石砖台阶
tcomplement:scorched_slab:4, 裂纹高炉石砖台阶
tcomplement:scorched_slab:5, 平滑高炉石砖台阶
tcomplement:scorched_slab:6, 錾制高炉石砖台阶
tcomplement:scorched_slab:7, 高炉铺路石台阶
tcomplement:scorched_slab2:0, 高炉雕琢石砖台阶
tcomplement:scorched_slab2:1, 三角纹高炉石砖台阶
tcomplement:scorched_slab2:2, 细纹高炉石砖台阶
tcomplement:scorched_slab2:3, 高炉瓷砖台阶
tcomplement:scorched_stairs_stone:0, 高炉石头楼梯
tcomplement:scorched_stairs_cobble:0, 高炉圆石楼梯
tcomplement:scorched_stairs_paver:0, 高炉盖板石楼梯
tcomplement:scorched_stairs_brick:0, 高炉石砖楼梯
tcomplement:scorched_stairs_brick_cracked:0, 裂纹高炉石砖楼梯
tcomplement:scorched_stairs_brick_fancy:0, 平滑高炉石砖楼梯
tcomplement:scorched_stairs_brick_square:0, 錾制高炉石砖楼梯
tcomplement:scorched_stairs_brick_triangle:0, 三角纹高炉石砖楼梯
tcomplement:scorched_stairs_brick_small:0, 细纹高炉石砖楼梯
tcomplement:scorched_stairs_road:0, 高炉铺路石楼梯
tcomplement:scorched_stairs_tile:0, 高炉瓷砖楼梯
tcomplement:scorched_stairs_creeper:0, 高炉雕琢石砖楼梯
tcomplement:chisel_head:0, 熔融木 凿子头
tcomplement:chisel_head:0, 黑暗木 凿子头
tcomplement:chisel_head:0, 血木 凿子头
tcomplement:chisel_head:0, 幽魂木 凿子头
tcomplement:chisel_head:0, 磁钢 凿子头
tcomplement:chisel_head:0, 充能合金 凿子头
tcomplement:chisel_head:0, 脉冲合金 凿子头
tcomplement:chisel_head:0, 红石合金 凿子头
tcomplement:chisel_head:0, 导电铁 凿子头
tcomplement:chisel_head:0, 充能铁 凿子头
tcomplement:chisel_head:0, 玄钢 凿子头
tcomplement:chisel_head:0, 魂金 凿子头
tcomplement:chisel_head:0, 末影钢 凿子头
tcomplement:chisel_head:0, 铁合金 凿子头
tcomplement:chisel_head:0, 木 凿子头
tcomplement:chisel_head:0, 圆石 凿子头
tcomplement:chisel_head:0, 燧石 凿子头
tcomplement:chisel_head:0, 仙人掌 凿子头
tcomplement:chisel_head:0, 骨头 凿子头
tcomplement:chisel_head:0, 黑曜石 凿子头
tcomplement:chisel_head:0, 海晶石 凿子头
tcomplement:chisel_head:0, 末地石 凿子头
tcomplement:chisel_head:0, 海绵 凿子头
tcomplement:chisel_head:0, 烈焰木 凿子头
tcomplement:chisel_head:0, 铁 凿子头
tcomplement:chisel_head:0, 生铁 凿子头
tcomplement:chisel_head:0, 骑士史莱姆 凿子头
tcomplement:chisel_head:0, 史莱姆 凿子头
tcomplement:chisel_head:0, 史莱姆 凿子头
tcomplement:chisel_head:0, 熔岩史莱姆 凿子头
tcomplement:chisel_head:0, 地狱岩 凿子头
tcomplement:chisel_head:0, 钴 凿子头
tcomplement:chisel_head:0, 阿迪特 凿子头
tcomplement:chisel_head:0, 玛玉灵 凿子头
tcomplement:chisel_head:0, 铜 凿子头
tcomplement:chisel_head:0, 青铜 凿子头
tcomplement:chisel_head:0, 铅 凿子头
tcomplement:chisel_head:0, 银 凿子头
tcomplement:chisel_head:0, 琥珀金 凿子头
tcomplement:chisel_head:0, 钢 凿子头
tcomplement:chisel_head:0, 魔法木质凿子头
tcomplement:chisel_head:0, 恶魔灌注凿子头
tcomplement:chisel_head:0, 附魔凿子头
tcomplement:chisel_head:0, 恶魔凿子头
tcomplement:chisel_head:0, 防腐木 凿子头
tcomplement:chisel_head:0, 焦黑石英 凿子头
tcomplement:chisel_head:0, 红石水晶 凿子头
tcomplement:chisel_head:0, 青金石水晶 凿子头
tcomplement:chisel_head:0, 钻石水晶 凿子头
tcomplement:chisel_head:0, 煤晶 凿子头
tcomplement:chisel_head:0, 绿宝石水晶 凿子头
tcomplement:chisel_head:0, 铁晶 凿子头
tcomplement:chisel_head:0, 阳光化合物 凿子头
tcomplement:chisel_head:0, 陨石 凿子头
tcomplement:chisel_head:0, 赛特斯石英 凿子头
tcomplement:chisel_head:0, 福鲁伊克斯水晶 凿子头
tcomplement:chisel_head:0, 福鲁伊克斯钢 凿子头
tcomplement:chisel_head:0, 海蓝宝石 凿子头
tcomplement:chisel_head:0, 星辉 凿子头
tcomplement:chisel_head:0, 水晶矩阵 凿子头
tcomplement:chisel_head:0, 中子素 凿子头
tcomplement:chisel_head:0, 无尽 凿子头
tcomplement:chisel_head:0, 束缚 凿子头
tcomplement:chisel_head:0, 感知 凿子头
tcomplement:chisel_head:0, 活石 凿子头
tcomplement:chisel_head:0, 活木 凿子头
tcomplement:chisel_head:0, 梦之木 凿子头
tcomplement:chisel_head:0, 魔力钢 凿子头
tcomplement:chisel_head:0, 泰拉钢 凿子头
tcomplement:chisel_head:0, 源质钢 凿子头
tcomplement:chisel_head:0, 龙 凿子头
tcomplement:chisel_head:0, 飞龙 凿子头
tcomplement:chisel_head:0, 神龙 凿子头
tcomplement:chisel_head:0, 混沌 凿子头
tcomplement:chisel_head:0, 莱泽尔水晶 凿子头
tcomplement:chisel_head:0, 艾洛蒂水晶 凿子头
tcomplement:chisel_head:0, 凯罗尼水晶 凿子头
tcomplement:chisel_head:0, 普雷蒂水晶 凿子头
tcomplement:chisel_head:0, 艾恩尼水晶 凿子头
tcomplement:chisel_head:0, 以太水晶 凿子头
tcomplement:chisel_head:0, 蓝丝黛尔石 凿子头
tcomplement:chisel_head:0, 云母 凿子头
tcomplement:chisel_head:0, 磷灰石 凿子头
tcomplement:chisel_head:0, 蕴魔源质 凿子头
tcomplement:chisel_head:0, 肉 凿子头
tcomplement:chisel_head:0, 史莱姆凿子头
tcomplement:chisel_head:0, 粉色金属 凿子头
tcomplement:chisel_head:0, 橡胶 凿子头
tcomplement:chisel_head:0, 高级合金 凿子头
tcomplement:chisel_head:0, 能量金属 凿子头
tcomplement:chisel_head:0, 碳纤维 凿子头
tcomplement:chisel_head:0, 铱 凿子头
tcomplement:chisel_head:0, UU金属 凿子头
tcomplement:chisel_head:0, 锇 凿子头
tcomplement:chisel_head:0, 强化黑曜石 凿子头
tcomplement:chisel_head:0, 强化荧石 凿子头
tcomplement:chisel_head:0, HDPE 凿子头
tcomplement:chisel_head:0, 暗物质 凿子头
tcomplement:chisel_head:0, 红物质 凿子头
tcomplement:chisel_head:0, 红石琥珀金 凿子头
tcomplement:chisel_head:0, 红石水晶 凿子头
tcomplement:chisel_head:0, 极寒末影 凿子头
tcomplement:chisel_head:0, 极寒水晶 凿子头
tcomplement:chisel_head:0, 神秘 凿子头
tcomplement:chisel_head:0, 虚空金属 凿子头
tcomplement:chisel_head:0, 元金 凿子头
tcomplement:chisel_head:0, 锡 凿子头
tcomplement:chisel_head:0, 铝 凿子头
tcomplement:chisel_head:0, 镍 凿子头
tcomplement:chisel_head:0, 铂 凿子头
tcomplement:chisel_head:0, 殷钢 凿子头
tcomplement:chisel_head:0, 康铜 凿子头
tcomplement:chisel_head:0, 信素 凿子头
tcomplement:chisel_head:0, 流明 凿子头
tcomplement:chisel_head:0, 末影 凿子头
tcomplement:chisel_head:0, 泰伯利亚 凿子头
tcomplement:chisel_head:0, 极光金属 凿子头
tcomplement:chisel_head:0, 钷 凿子头
tcomplement:chisel_head:0, 杜兰特 凿子头
tcomplement:chisel_head:0, 瓦雷利亚 凿子头
tcomplement:chisel_head:0, 振金 凿子头
tcomplement:chisel_head:0, 地母 凿子头
tcomplement:chisel_head:0, 钯 凿子头
tcomplement:chisel_head:0, 雾金 凿子头
tcomplement:chisel_head:0, 零素 凿子头
tcomplement:chisel_head:0, 玄武岩 凿子头
tcomplement:chisel_head:0, 泰伯利安 凿子头
tcomplement:chisel_head:0, 碎金 凿子头
tcomplement:chisel_head:0, 瑟蓝 凿子头
tcomplement:chisel_head:0, 普罗克希 凿子头
tcomplement:chisel_head:0, 漩金 凿子头
tcomplement:chisel_head:0, 焰晶 凿子头
tcomplement:chisel_head:0, 帝金 凿子头
tcomplement:chisel_head:0, 阳光合金 凿子头
tcomplement:chisel_head:0, 虚金 凿子头
tcomplement:chisel_head:0, 铿金 凿子头
tcomplement:chisel_head:0, 烈金 凿子头
tcomplement:chisel_head:0, 辐光合金 凿子头
tcomplement:chisel_head:0, 流光合金 凿子头
tcomplement:chisel_head:0, 地动合金 凿子头
tcomplement:chisel_head:0, 曜金 凿子头
tcomplement:chisel_head:0, 铌 凿子头
tcomplement:chisel_head:0, 原金 凿子头
tcomplement:chisel_head:0, 陨铁 凿子头
tcomplement:chisel_head:0, 黑陨铁 凿子头
tcomplement:chisel, 凿子
woot:die:0, 网状模具
woot:die:1, 板状模具
woot:die:2, 芯片模具
woot:die:3, 碎片模具
woot:factorycore:0, 核心芯片
woot:factorycore:1, 控制器芯片
woot:factorycore:2, Ⅰ 级升级芯片
woot:factorycore:3, Ⅱ 级升级芯片
woot:factorycore:4, Ⅲ 级升级芯片
woot:factorycore:5, 能量芯片
woot:factorycore:6, 拱顶石芯片
woot:factorybase, 工厂基座
woot:stygianironingot, 地狱铁锭
woot:stygianironplate, 地狱铁板
woot:endershard, 末影碎片
woot:prism, 棱镜
woot:soulsanddust, 灵魂粉
woot:stygianirondust, 地狱铁粉
woot:shard:0, 钻石碎片
woot:shard:1, 绿宝石碎片
woot:shard:2, 石英碎片
woot:shard:3, 下界之星碎片
woot:shard:4, 二级碎片
woot:shard:5, 三级碎片
woot:shard:6, 四级碎片
woot:yahhammer, Ya 锤子
woot:xpshard, 经验碎片（16XP）
woot:fakemanual, 自述
woot:builder, 工厂搭建器
woot:anvil, 地狱铁砧
woot:layout, 工厂指导石
woot:factory, 工厂核心
woot:soulstone, 灵魂石
woot:stygianiron, 地狱铁块
woot:stygianironore, 地狱铁矿
woot:importer, 工厂输入设备
woot:exporter, 工厂输出设备
woot:controller, 工厂控制器
woot:structure:0, 腐肉工厂方块
woot:structure:1, 骨头工厂方块
woot:structure:2, 烈焰工厂方块
woot:structure:3, 末影工厂方块
woot:structure:4, 下界之星工厂方块
woot:structure:5, 工厂升级基座
woot:structure:6, Ⅰ 级工厂拱顶石
woot:structure:7, Ⅱ 级工厂拱顶石
woot:structure:8, Ⅲ 级工厂拱顶石
woot:structure:9, Ⅳ 级工厂拱顶石
woot:cell:0, 基础能量单元
woot:cell:1, 高级能量单元
woot:cell:2, 终极能量单元
woot:upgrade:0, 速率 Ⅰ 升级
woot:upgrade:1, 速率 Ⅱ 升级
woot:upgrade:2, 速率 Ⅲ 升级
woot:upgrade:3, 抢夺 Ⅰ 升级
woot:upgrade:4, 抢夺 Ⅱ 升级
woot:upgrade:5, 抢夺 Ⅲ 升级
woot:upgrade:6, 经验 Ⅰ 升级
woot:upgrade:7, 经验 Ⅱ 升级
woot:upgrade:8, 经验 Ⅲ 升级
woot:upgrade:9, 数量 Ⅰ 升级
woot:upgrade:10, 数量 Ⅱ 升级
woot:upgrade:11, 数量 Ⅲ 升级
woot:upgrade:12, 斩首 Ⅰ 升级
woot:upgrade:13, 斩首 Ⅱ 升级
woot:upgrade:14, 斩首 Ⅲ 升级
woot:upgradeb:0, 能效 Ⅰ 升级
woot:upgradeb:1, 能效 Ⅱ 升级
woot:upgradeb:2, 能效 Ⅲ 升级
woot:upgradeb:3, 血魔法生命源质储罐 Ⅰ 升级
woot:upgradeb:4, 血魔法生命源质储罐 Ⅱ 升级
woot:upgradeb:5, 血魔法生命源质储罐 Ⅲ 升级
woot:upgradeb:6, 血魔法生命源质祭坛 Ⅰ 升级
woot:upgradeb:7, 血魔法生命源质祭坛 Ⅱ 升级
woot:upgradeb:8, 血魔法生命源质祭坛 Ⅲ 升级
woot:upgradeb:9, 邪恶工艺血液储罐 Ⅰ 升级
woot:upgradeb:10, 邪恶工艺血液储罐 Ⅱ 升级
woot:upgradeb:11, 邪恶工艺血液储罐 Ⅲ 升级
woot:upgradeb:12, 血魔法晶体 Ⅰ 升级
woot:upgradeb:13, 血魔法晶体 Ⅱ 升级
woot:upgradeb:14, 血魔法晶体 Ⅲ 升级
researchtable:table, 研究台
base:wrench, 扳手
contenttweaker:thunder_rune, item.contenttweaker.thunder_rune.name
contenttweaker:dark_rune, item.contenttweaker.dark_rune.name
contenttweaker:earth_rune, item.contenttweaker.earth_rune.name
contenttweaker:gold_rune, item.contenttweaker.gold_rune.name
contenttweaker:light_rune, item.contenttweaker.light_rune.name
contenttweaker:wood_rune, item.contenttweaker.wood_rune.name
contenttweaker:explosive_dust, item.contenttweaker.explosive_dust.name
contenttweaker:crystal_water, item.contenttweaker.crystal_water.name
contenttweaker:crystal_fire, item.contenttweaker.crystal_fire.name
contenttweaker:crystal_wood, item.contenttweaker.crystal_wood.name
contenttweaker:crystal_earth, item.contenttweaker.crystal_earth.name
contenttweaker:crystal_metal, item.contenttweaker.crystal_metal.name
contenttweaker:alchemical_frame, item.contenttweaker.alchemical_frame.name
contenttweaker:alchemical_plate, item.contenttweaker.alchemical_plate.name
contenttweaker:alchemical_corecomponents, item.contenttweaker.alchemical_corecomponents.name
contenttweaker:page_of_higanbana, item.contenttweaker.page_of_higanbana.name
contenttweaker:monster_essence, item.contenttweaker.monster_essence.name
contenttweaker:twilightforest_key, item.contenttweaker.twilightforest_key.name
contenttweaker:hope, item.contenttweaker.hope.name
contenttweaker:recovery, item.contenttweaker.recovery.name
contenttweaker:tin_wire, item.contenttweaker.tin_wire.name
contenttweaker:seven_deadly_sins, item.contenttweaker.seven_deadly_sins.name
contenttweaker:, item.contenttweaker..name
contenttweaker:match_stick, item.contenttweaker.match_stick.name
contenttweaker:inheritance_stone, item.contenttweaker.inheritance_stone.name
contenttweaker:aluminium_chloride, item.contenttweaker.aluminium_chloride.name
